fold,seed_index,seed,start,end,strategy,target_count,status,total_trades,requested_trades,total_requested_notional,total_filled_notional,fill_rate,skipped_liquidity,skipped_capital,capital_capped_trades,liquidity_capped_trades,market_exposure_capped_trades,win_rate,total_net_profit,roi_pct,max_drawdown,sharpe,unique_markets,top_market_share,market_hhi,effective_markets,reason,profit_per_filled_notional,equal_capital_budget,equal_capital_supported,equal_capital_net_profit,equal_capital_roi
3,19,40019,2026-03-21T15:23:07,2026-03-25T02:47:33,baseline_random_wallets,20,ok,13,13,1300.0,1094.5023856999999,0.8419249056005775,0,0,0,3,0,0.6923076923076923,9028.692027635589,8.249129525076278,0.010010000000000036,9.75040578755374,12,0.18273144272050898,0.10651764797509694,9.388115669187446,,8.249129600445045,379.6824775,True,3132.0499639155596,8.249129600445045
4,0,50000,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,46,48,4800.0,4253.8978987,0.8862287270495235,2,0,0,7,0,0.30434782608695654,8094.487785658475,1.902840161985027,0.11689853509283148,9.248398308085239,30,0.09403140590709543,0.04949332628781056,20.204744255515607,,1.9028401664581953,1124.9568267,True,2140.613035376111,1.902840166458195
4,1,50001,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,29,30,3000.0,1603.8462314,0.5346154086846153,1,0,0,21,0,0.5517241379310345,-640.0441712970859,-0.3990682864576783,0.0854673076493832,-10.895217894452003,20,0.1977244033695087,0.09610684030316323,10.405086639468745,,-0.3990682889458737,1124.9568267,True,-448.93459596914875,-0.3990682889458737
4,2,50002,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,349,381,38100.0,32241.21222728379,0.846226042488754,0,32,0,56,38,0.5673352435530086,152997.26577651908,4.745394331035506,0.20818757108044503,9.934921728377569,70,0.04652430527195378,0.026792412052760617,37.32400046814608,,4.745394332507347,1124.9568267,True,5338.363749737629,4.745394332507347
4,3,50003,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,36,38,3800.0,2809.9800219000003,0.73946842486982,2,0,0,13,0,0.8055555555555556,7430.365128840688,2.644276843425311,0.016940936876170792,17.276301054399028,29,0.14234976650458014,0.05411101496455457,18.480525650000285,,2.644276852835616,1124.9568267,True,2974.6972972822173,2.644276852835616
4,4,50004,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,29,30,3000.0,2462.5547517,0.8208515811638281,1,0,0,9,0,0.6206896551724138,8223.98077486717,3.339613357142087,0.08567077219453019,7.6488210915346535,24,0.16243293665810438,0.06860622858541537,14.575936042818489,,3.3396133707036677,1124.9568267,True,3756.9208599116887,3.3396133707036677
4,5,50005,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,59,59,5900.0,5153.5759425,0.8734874464008687,0,0,0,17,0,0.8135593220338984,23696.177886648897,4.598006918895584,0.0375454399343931,16.031253877274015,34,0.11642401445023434,0.05389032580802091,18.5562062393611,,4.598006927817558,1124.9568267,True,5172.559282662255,4.598006927817558
4,6,50006,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,93,95,9500.0,8525.427395499999,0.8974134091079858,2,0,0,15,0,0.6774193548387096,13306.41592567342,1.560791652168555,0.05882638860278241,12.306903910498162,59,0.058648086108142386,0.026269034298123863,38.06763463974845,,1.5607916539993039,1124.9568267,True,1755.8232262229012,1.5607916539993039
4,7,50007,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,28,29,2900.0,1794.3642035,0.6187462749353576,1,0,0,13,0,0.8214285714285714,165.17960435032953,0.09205466934058955,0.022950836185944477,6.054588654787128,27,0.11146009244382475,0.057960823939319187,17.253032859693782,,0.09205466985361065,1124.9568267,True,103.55752928143399,0.09205466985361065
4,8,50008,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,32,33,3300.0,1958.7882829,0.5935722051406902,1,0,0,18,0,0.71875,16612.2389220486,8.480875131969501,0.019437802478760507,8.34287304072446,27,0.20420787866251536,0.08659534500418095,11.547964846744573,,8.48087517526604,1124.9568267,True,9540.618424806089,8.48087517526604
4,9,50009,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,22,22,2200.0,2017.8957676,0.9172253447398847,0,0,0,2,0,0.5909090909090909,19178.501962515486,9.504208381527803,0.03994898989899011,15.72683801551965,17,0.1982262941538071,0.08845086577936516,11.305711834346923,,9.504208428627404,1124.9568267,True,10691.824154164078,9.504208428627404
4,10,50010,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,34,38,3800.0,2973.2303107,0.7824290270725551,4,0,0,10,0,0.8235294117647058,38154.54576273961,12.832690927811043,0.02994453959631313,12.430299760364013,26,0.10090035706967139,0.05546357801571395,18.029850142677052,,12.832690970971814,1124.9568267,True,14436.223312726193,12.832690970971814
4,11,50011,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,17,17,1700.0,1124.9568267,0.6617393059309452,0,0,0,7,0,0.9411764705882353,12017.50124433271,10.682633192919118,0.0008771738189851547,11.251499368093489,17,0.08889230024350765,0.08206683700864134,12.185189979902646,,10.6826332878795,1124.9568267,True,12017.50124433271,10.6826332878795
4,12,50012,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,25,25,2500.0,1644.405737,0.6577622921689508,0,0,0,12,0,0.76,16572.461559785417,10.078085405636457,0.007922371957510133,14.85459569514187,22,0.0849642860373942,0.05870460354486626,17.034439202638143,,10.078085466923554,1124.9568267,True,11337.411046081708,10.078085466923554
4,13,50013,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,67,68,6800.0,4007.2735316,0.5893049302510222,1,0,0,41,0,0.7164179104477612,20035.67558517784,4.999827283359877,0.04311638658236572,13.972694980291458,50,0.09981849176147714,0.036434856877892455,27.4462447691614,,4.999827295836758,1124.9568267,True,5624.589848772561,4.999827295836758
4,14,50014,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,101,105,10500.0,7986.876991500001,0.7606549508469954,4,0,0,31,0,0.5247524752475248,59106.89021733866,7.400500872398298,0.05130920373348099,12.041895528014994,72,0.06260269195733487,0.02484147534065774,40.25525804271827,,7.400500881664123,1124.9568267,True,8325.243987827424,7.400500881664123
4,15,50015,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,32,32,3200.0,2658.6477672,0.8308274246536643,0,0,0,10,0,0.875,1177.7406606448394,0.44298484016758205,0.03440440224824609,7.332089901064719,28,0.07522621178608906,0.043353534947375594,23.06616983399032,,0.44298484183378567,1124.9568267,True,498.3388219455369,0.44298484183378567
4,16,50016,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,50,50,5000.0,4206.3073587,0.8412614700574771,0,0,0,13,0,0.76,47149.512717845966,11.20924092915682,0.021980109323680285,11.226290705150625,37,0.07132146427186384,0.038537760558548295,25.948575773642972,,11.20924095580547,1124.9568267,True,12609.912135358596,11.20924095580547
4,17,50017,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,29,31,3100.0,2267.4425413999998,0.731433075511506,2,0,0,13,0,0.896551724137931,42890.916926014295,18.915988367392995,0.009455179513780058,12.08483053181868,26,0.1323076525744151,0.05657561846731789,17.675458564852832,,18.91598845081733,1124.9568267,True,21279.670341525314,18.91598845081733
4,18,50018,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,47,49,4900.0,3890.5950399000003,0.7939989861142879,2,0,0,20,0,0.8936170212765957,9577.56267663536,2.4617218070232036,0.02367954967633073,10.278819972819187,23,0.1542180550395761,0.08682866585510805,11.516933839208251,,2.4617218133505694,1124.9568267,True,2769.330759365026,2.4617218133505694
4,19,50019,2026-03-25T02:48:13,2026-03-29T10:24:44,baseline_random_wallets,20,ok,44,45,4500.0,3588.9188119,0.7975375119832501,1,0,0,15,0,0.5681818181818182,14832.799598146956,4.132943745518981,0.048969557159868025,8.487475101878722,31,0.16718126863459348,0.07146115661746884,13.993616215211773,,4.132943757034828,1124.9568267,True,4649.383293843475,4.132943757034828
5,0,60000,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,62,64,6400.0,3971.901425651886,0.6206095967884047,2,0,0,36,0,0.532258064516129,10068.221847973009,2.5348619574494973,0.0482912183636309,6.20684525027722,56,0.07553057537191087,0.02887898059634276,34.62726105112728,,2.5348619638314838,1216.3040679770002,True,3083.1629183684013,2.5348619638314838
5,1,60001,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,16,17,1700.0,1216.3040679770002,0.7154729769542767,1,0,0,5,0,0.75,50.73487829257715,0.04171233099617753,0.020020000000000072,0.9785870533438805,16,0.08221628343833753,0.08116592927749042,12.320440471779678,,0.041712331339120806,1216.3040679770002,True,50.73487829257715,0.041712331339120806
5,2,60002,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,46,48,4800.0,2604.2115389232117,0.5425440694787024,2,0,0,28,0,0.5434782608695652,-177.71270749346706,-0.0682405035669808,0.08941250952323632,-1.626753160513762,38,0.11519801502916457,0.05269152010020772,18.97838585977818,,-0.06824050382901983,1216.3040679770002,True,-83.00120240803687,-0.06824050382901983
5,3,60003,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,19,20,2000.0,1500.2680480060762,0.7501340202523681,1,0,0,8,0,0.7894736842105263,10236.408425978905,6.823052968003299,0.008746643436282238,10.098737556831974,17,0.1333095111009056,0.08135236160470755,12.292206154493908,,6.823053013482192,1216.3040679770002,True,8298.90713632112,6.823053013482193
5,4,60004,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,50,50,5000.0,4086.320319694696,0.8172640623044112,0,0,0,15,0,0.8,26548.238222255422,6.496856849261971,0.024780831730066177,17.344075714985607,45,0.0734156836785654,0.030122791440567818,33.19745455772242,,6.496856865161011,1216.3040679770002,True,7902.153434159638,6.496856865161011
5,5,60005,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,53,53,5300.0,4732.426040261034,0.8929105719494206,0,0,0,16,0,0.5471698113207547,16602.745822133747,3.5082948250650348,0.051695456963126864,10.233708668934447,49,0.04226162190354448,0.02367373546104145,42.24090455203592,,3.508294832478346,1216.3040679770002,True,4267.1532764061,3.5082948324783456
5,6,60006,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,35,36,3600.0,2504.37386447271,0.6956594048655877,1,0,0,14,0,0.8285714285714286,26776.399423811214,10.691853838895728,0.01078599453260777,11.379610610338863,31,0.11979042117306404,0.050219378079875227,19.9126321000924,,10.69185388158845,1216.3040679770002,True,13004.545370391712,10.69185388158845
5,7,60007,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,59,59,5900.0,4910.718965747879,0.8323252470211232,0,0,0,14,0,0.847457627118644,91048.51209304099,18.540770209554648,0.010010000000000036,17.40525826945497,53,0.040727233913199705,0.023116197585523152,43.25970983334492,,18.540770247310363,1216.3040679770002,True,22551.214275230526,18.540770247310363
5,8,60008,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,141,141,14100.0,11924.274491692739,0.8456932257614047,0,0,0,49,0,0.6879432624113475,84569.23112502042,7.092190901259041,0.029764982674084207,19.384707248022274,92,0.07547629003567481,0.02152728505554941,46.45267610010186,,7.092190907206732,1216.3040679770002,True,8626.26065130504,7.092190907206732
5,9,60009,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,28,28,2800.0,1576.3421052031817,0.5629793212762102,0,0,0,18,0,0.7142857142857143,25260.524709647005,16.024773090828106,0.007886096458658986,17.16972798052538,28,0.06343800604571845,0.050405069112262925,19.83927445417811,,16.02477319248607,1216.3040679770002,True,19490.996822429584,16.02477319248607
5,10,60010,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,49,63,6300.0,2952.15688846973,0.46859633075932805,14,0,0,41,0,0.673469387755102,8821.843403302575,2.9882705109187913,0.036589931401540245,6.5395569026449625,47,0.06774707698670829,0.03461588603584103,28.888470425532585,,2.9882705210411213,1216.3040679770002,True,3634.645590958066,2.9882705210411213
5,11,60011,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,116,143,14300.0,7555.201638974661,0.5283357785798114,27,0,0,77,0,0.5603448275862069,44367.260586663935,5.872412497776965,0.060320966061115235,17.378894363532382,94,0.06617957056508905,0.0231444083501237,43.206980488427796,,5.872412505549639,1216.3040679770002,True,7142.639219339034,5.872412505549639
5,12,60012,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,94,101,10100.0,7843.604189937725,0.7765944734823546,7,0,0,33,0,0.6382978723404256,36945.24395839611,4.710238178347836,0.06185892668315765,13.551236910093664,74,0.05099696393567965,0.019868485291025566,50.330963098213225,,4.710238184353033,1216.3040679770002,True,5729.081864769193,4.710238184353033
5,13,60013,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,323,371,37100.0,22162.23594789184,0.5973648501864741,30,18,0,169,20,0.718266253869969,35948.2414131371,1.622049394358882,0.05217614122097261,14.812936485076905,201,0.048724818156361885,0.017004765658184803,58.80704386647492,,1.62204939509078,1216.3040679770002,True,1972.905277708548,1.62204939509078
5,14,60014,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,52,56,5600.0,3901.897166578425,0.6967673499304914,4,0,0,21,0,0.9038461538461539,20695.170955848098,5.303873992393541,0.004863944698263517,12.999019020840064,34,0.17939990986841672,0.06535634296002131,15.300733711672075,,5.303874005986605,1216.3040679770002,True,6451.123529518976,5.303874005986605
5,15,60015,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,29,31,3100.0,2511.9075984596284,0.8102927710828066,2,0,0,7,0,0.4827586206896552,-728.9661398318723,-0.29020420073447467,0.09336664132668365,-11.142469294390306,29,0.039810381584626284,0.039213335722194334,25.501528538262317,,-0.2902042018897887,1216.3040679770002,True,-352.9765513025686,-0.2902042018897887
5,16,60016,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,34,34,3400.0,1671.0743862560519,0.4914924651003315,0,0,0,22,0,0.5882352941176471,-137.62747450866104,-0.08235867584172653,0.04833044485179393,-4.188376399793327,29,0.11968348126506129,0.07354031527850205,13.597983585097966,,-0.08235867633457518,1216.3040679770002,True,-100.17319305894489,-0.08235867633457518
5,17,60017,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,202,208,20800.0,18239.48932735948,0.8768985249322353,6,0,0,36,0,0.8366336633663366,104677.96195138221,5.739084028902774,0.013743458212810611,7.181867535176536,75,0.07127392530940997,0.031867025236109923,31.38040004019127,,5.739084032049289,1216.3040679770002,True,6980.471254643394,5.739084032049289
5,18,60018,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,54,58,5800.0,3543.8803125982604,0.611013845946228,4,0,0,28,0,0.8333333333333334,28011.790236577304,7.904270936564796,0.01819250298329596,15.786475557177651,50,0.05565269503037111,0.027965456020029908,35.75840133927237,,7.904270958868797,1216.3040679770002,True,9613.996921664582,7.904270958868798
5,19,60019,2026-03-29T10:25:18,2026-04-07T01:50:37,baseline_random_wallets,20,ok,61,63,6300.0,4447.451537161609,0.7059446873178036,2,0,0,25,0,0.6885245901639344,31878.86037580041,7.167893801146794,0.049353302933245795,10.563343636753622,47,0.08993914754499663,0.039406666672712004,25.376416846047817,,7.167893817263649,1216.3040679770002,True,8718.338408764965,7.167893817263649
